Date,Open,High,Low,Close,Adj Close,Volume,Common Shares Outstanding,Avg. Basic Shares Outstanding,Avg. Diluted Shares Outstanding,Share Price,Market Capitalisation,Revenues,COGS,SG&A,R&D,EBIT,EBITDA,"Interest expense, net",Abnormal Gains/Losses,Income Taxes,Net Income from Discontinued Op.,Net Profit,Dividends,"Cash, Cash Equivalents & Short Term Investments",Cash & Cash Equivalents,Short Term Investments,Receivables,Current Assets,Net PP&E,Intangible Assets,Goodwill,Total Noncurrent Assets,Total Assets,Short term debt,Accounts Payable,Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital,Treasury Stock,Retained Earnings,Equity Before Minorities,Minorities,Total Equity,Depreciation & Amortisation,Change in Working Capital,Cash From Operating Activities,Net Change in PP&E & Intangibles,Cash From Investing Activities,Cash From Financing Activities,Net Change in Cash,Free Cash Flow,Gross Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Current Ratio,Liabilities to Equity Ratio,Debt to Assets Ratio,EV / EBITDA,EV / Sales,Book to Market,Operating Income / EV,Enterprise Value,Returns
2018-05-11,97.800003,97.870003,97.040001,97.699997,95.40625,16778300,7683197.503,7715000,7809000,95.72,735435.665,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.002144898288432
2018-05-14,97.919998,98.690002,97.309998,98.029999,95.728493,19454100,7683197.503,7715000,7809000,96.04,737894.2882,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.003377707370861
2018-05-15,97.239998,97.849998,96.339996,97.32,95.035164,24594000,7683197.503,7715000,7809000,95.34,732516.0499,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.00724267068492
2018-05-16,97.360001,97.400002,96.620003,97.150002,95.28035,17384700,7683197.503,7715000,7809000,95.59,734436.8493,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.001746794081381
2018-05-17,96.760002,97.540001,95.830002,96.18,94.329018,17246700,7683197.503,7715000,7809000,94.64,727137.8117,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.009984580339998
2018-05-18,96.010002,96.93,96.010002,96.360001,94.505569,17865800,7683197.503,7715000,7809000,94.81,728443.9553,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.001871501351632
2018-05-21,97,98.010002,96.800003,97.599998,95.721695,19422500,7683197.503,7715000,7809000,96.03,737817.4562,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.012868378861889
2018-05-22,97.68,98.169998,97.199997,97.5,95.623627,15441200,7683197.503,7715000,7809000,95.93,737049.1365,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.001024569693126
2018-05-23,96.709999,98.730003,96.32,98.660004,96.761292,21251200,7683197.503,7715000,7809000,97.08,745884.8136,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.011897476923077
2018-05-24,98.730003,98.940002,96.809998,98.309998,96.41803,26649300,7683197.503,7715000,7809000,96.73,743195.6945,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.003547597666832
2018-05-25,98.300003,98.980003,97.860001,98.360001,96.467072,18363900,7683197.503,7715000,7809000,96.78,743579.8543,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.000508625785955
2018-05-29,97.839996,98.879997,97.230003,98.010002,96.123802,28671000,7683197.503,7715000,7809000,96.44,740967.5672,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.003558346852802
2018-05-30,98.309998,99.25,97.910004,98.949997,97.045715,22158500,7683197.503,7715000,7809000,97.36,748036.1089,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.009590806864793
2018-05-31,99.290001,99.989998,98.610001,98.839996,96.937828,34140900,7683197.503,7715000,7809000,97.25,747190.9572,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.001111682701719
2018-06-01,99.279999,100.860001,99.169998,100.790001,98.850311,28655600,7683197.503,7715000,7809000,99.17,761942.6964,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.019728906099915
2018-06-04,101.260002,101.860001,100.849998,101.669998,99.713371,27281600,7683197.503,7715000,7809000,100.04,768627.0782,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.008730995051781
2018-06-05,102,102.330002,101.529999,102.190002,100.223366,23514400,7683197.503,7715000,7809000,100.55,772545.5089,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.005114625850588
2018-06-06,102.480003,102.599998,101.900002,102.489998,100.517586,21122900,7683197.503,7715000,7809000,100.84,774773.6362,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.002935668794683
2018-06-07,102.650002,102.690002,100.379997,100.879997,98.938568,28232200,7683197.503,7715000,7809000,99.26,762634.1841,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.015708859707461
2018-06-08,101.089996,101.949997,100.540001,101.629997,99.674141,22165100,7683197.503,7715000,7809000,100,768319.7503,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.007434575954636
2018-06-11,101.010002,101.589996,100.669998,101.050003,99.105301,23490900,7683197.503,7715000,7809000,99.43,763940.3277,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.005706917417305
2018-06-12,101.099998,101.449997,100.75,101.309998,99.360298,18325200,7683197.503,7715000,7809000,99.68,765861.1271,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.002572934114608
2018-06-13,101.720001,102.010002,100.559998,100.849998,98.909149,29492900,7683197.503,7715000,7809000,99.23,762403.6882,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.004540519288136
2018-06-14,101.650002,102.029999,101,101.419998,99.468178,25691800,7683197.503,7715000,7809000,99.79,766706.2788,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.005651958466078
2018-06-15,101.510002,101.529999,100.07,100.129997,98.203003,65738600,7683197.503,7715000,7809000,98.52,756948.618,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.012719394847553
2018-06-18,100.010002,101.110001,99.419998,100.860001,98.918961,23586000,7683197.503,7715000,7809000,99.24,762480.5202,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.007290562487483
2018-06-19,99.650002,101,99.5,100.860001,98.918961,28653100,7683197.503,7715000,7809000,99.24,762480.5202,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0
2018-06-20,101.370003,102.519997,101.120003,101.870003,99.909523,26180800,7683197.503,7715000,7809000,100.23,770086.8857,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.010013900356793
2018-06-21,102.080002,102.459999,100.879997,101.139999,99.193573,23198200,7683197.503,7715000,7809000,99.52,764631.8155,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.007166034931794
2018-06-22,100.410004,100.769997,99.629997,100.410004,98.477631,38923100,7683197.503,7715000,7809000,98.8,759099.9133,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.007217668649572
2018-06-25,100,100.110001,97.300003,98.389999,96.49649,35433300,7683197.503,7715000,7809000,96.81,743810.3503,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.020117567169901
2018-06-26,98.82,100.080002,98.75,99.080002,97.173225,26897200,7683197.503,7715000,7809000,97.49,749034.9246,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.007012938378015
2018-06-27,99.580002,100.019997,97.400002,97.540001,95.662849,31298400,7683197.503,7715000,7809000,95.97,737356.4644,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.015543005338252
2018-06-28,97.379997,99.110001,97.260002,98.629997,96.731873,26650700,7683197.503,7715000,7809000,97.05,745654.3177,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.011174861480676
2018-06-29,98.93,99.910004,98.330002,98.610001,96.712257,28053200,7683197.503,7715000,7809000,97.03,745500.6537,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.000202737509969
2018-07-02,98.099998,100.059998,98,100.010002,98.085312,19564500,7683197.503,7715000,7809000,98.4,755416.8,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.014197353065639
2018-07-03,100.480003,100.629997,98.940002,99.050003,97.143799,14670300,7683197.503,7715000,7809000,97.46,748200.42,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.009599029905029
2018-07-05,99.5,99.919998,99.029999,99.760002,97.840126,18977400,7683197.503,7715000,7809000,98.16,753574.32,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.007168086607731
2018-07-06,99.889999,101.43,99.669998,101.160004,99.213196,19234600,7683197.503,7715000,7809000,99.54,764168.58,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.014033700600768
2018-07-09,101.650002,102.25,101.25,101.849998,99.8899,18212000,7683197.503,7715000,7809000,100.21,769312.17,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.006820818235634
2018-07-10,102,102.510002,101.860001,102.120003,100.154709,19293100,7683197.503,7715000,7809000,100.48,771384.96,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.002651006433991
2018-07-11,101.150002,102.339996,101.099998,101.980003,100.01741,19644600,7683197.503,7715000,7809000,100.34,770310.18,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.001370936113271
2018-07-12,102.769997,104.410004,102.730003,104.190002,102.184883,24335900,7683197.503,7715000,7809000,102.52,787046.04,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.021670905422507
2018-07-13,104.370003,105.599998,104.089996,105.43,103.401009,24635200,7683197.503,7715000,7809000,103.74,796411.98,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.011901314677007
2018-07-16,105.400002,105.82,104.519997,104.910004,102.891022,21786900,7683197.503,7715000,7809000,103.22,792419.94,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.004932144550887
2018-07-17,104.610001,106.5,104.32,105.949997,103.910988,25901700,7683197.503,7715000,7809000,104.25,800327.25,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,0.009913191882063
2018-07-18,105.940002,106.050003,104.720001,105.120003,103.096977,29493900,7683197.503,7715000,7809000,103.43,794032.11,26819,9269,5543,3715,8292,11002,0,0,1217,0,7424,-3232,132270,9221,123049,17208,156659,27929,8544,35582,88838,245497,3677,7623,46133,73480,120125,166258,0,70418,0,9974,79239,0,79239,2710,1882,12151,-2934,3844,-19658,-3638,8733,0.6544,0.3092,0.2768,0.0937,0.0302,3.3958,2.0982,0.3143,59.4828,24.4017,0.1117,0.0127,654430.2894,-0.007833827498834
